DISCIPLINE,COMMONNAME,LEGALNAME,ADSTREET,ADSTATE,ADZIP5,PHONE,WEBURL,REVENUE15,LONGITUDE,LATITUDE,GSTREET
GMU,PENSKE RACING MUSEUM,PENSKE RACING MUSEUM,7125 E CHAUNCEY LN,AZ,85054,4805384444,HTTP://WWW.PENSKERACINGMUSEUM.COM, ,-111.92605,33.6555,7125 E CHAUNCEY LN
GMU,PETERSEN HOUSE MUSEUM,PETERSEN HOUSE MUSEUM,809 E SOUTHERN AVE,AZ,85282,6023505105, , ,-111.92679,33.39257,809 E SOUTHERN AVE
GMU,RIM COUNTRY MUSEUM,RIM COUNTRY MUSEUM,700 GREEN VALLEY PKWY,AZ,85541,9284743483, , ,-111.29443,34.25432,700 GREEN VALLEY PKWY
GMU,O.K. CORRAL,O.K. CORRAL,308 E ALLEN ST,AZ,85638,5204573456,HTTP://WWW.OK-CORRAL.COM/, ,-110.04318,31.69404,308 E ALLEN ST
GMU,RAINBOW HOGAN MUSEUM- CROSS,RAINBOW HOGAN MUSEUM- CROSS,611 AMERICA ST,AZ,85390,9286845745, , ,-112.76275,33.96819,611 AMERICA ST
GMU,PHOENIX TROLLEY MUSEUM,PHOENIX TROLLEY MUSEUM,1218 N CENTRAL AVE,AZ,85004,6022540307,HTTP://PHOENIXTROLLEY.COM, ,-112.07159,33.4576,25 W CULVER STREET
GMU,WHITE MOUNTAIN APACHE CULTURE CENTER AND MUSEUM,WHITE MOUNTAIN APACHE CULTURE CENTER AND MUSEUM,127 SCOUT RD,AZ,85926,9283384625, , ,-109.98952,33.78948,127 SCOUT RD
GMU,NAVAJO NATION MUSEUM,NAVAJO TRIBAL MUSEUM,HIGHWAY 264 AND LOOP ROAD,AZ,86515,9288717941,HTTPS://WWW.FACEBOOK.COM/NAVAJONATIONMUSEUM, ,-109.1022,35.66096,HIGHWAY 264 AND LOOP ROAD
GMU,HOO-HOOGAM KI MUSEUM,HOO-HOOGAM KI MUSEUM,10005 E OSBORN RD,AZ,85256,4803626320,HTTP://WWW.SRPMIC-NSN.GOV/HISTORY_CULTURE/MUSEUM.ASP, ,-111.86456,33.48766,10005 E OSBORN RD
GMU,JOHN WESLEY POWELL MEMORIAL MUSEUM,JOHN WESLEY POWELL MEMORIAL MUSEUM HISTORICAL AND ARCHAEOLO,6 N LAKE POWELL BLVD,AZ,86040,9286459496,HTTP://WWW.POWELLMUSEUM.ORG/,174930,-111.46716,36.91375,6 N LAKE POWELL BLVD
GMU,KATYDID INSECT MUSEUM,KATYDID INSECT MUSEUM,5060 W BETHANY HOME RD,AZ,85301,6239318718,HTTP://WWW.INSECTMUSEUM.COM, ,-112.16792,33.52419,5060 W BETHANY HOME RD
GMU,FORT HUACHUCA MUSEUM,MILITARY INTELLIGENCE CORP ASSOCIATION,BOYD ST,AZ,85613,5205335736,HTTP://HUACHUCAMUSEUM.COM/,107758,-110.35049,31.55259,41401 GRIERSON AVE
GMU,HEARD MUSEUM WEST,HEARD MUSEUM WEST,16126 N CIVIC CENTER PLZ,AZ,85374,6233442200,HTTP://HEARD.ORG/, ,-112.38379,33.63398,16126 N CIVIC CENTER PLZ
GMU,GEORGE WASHINGTON CARVER MUSEUM AND CULTURAL CENTER,GEORGE WASHINGTON CARVER MUSEUM AND CULTURAL CENTER,415 E GRANT ST,AZ,85004,6022547516,HTTP://WWW.AZMUSEUMS.ORG, ,-112.06793,33.43779,415 E GRANT ST
GMU,HALL OF FLAME MUSEUM OF FIREFIGHTING,HALL OF FLAME MUSEUM OF FIREFIGHTING,6101 E VAN BUREN ST,AZ,85008,6022753473,HTTP://WWW.HALLOFFLAME.ORG, ,-111.95343,33.44988,6101 E VAN BUREN ST
GMU,FORT YUMA QUECHAN MUSEUM,FORT YUMA QUECHAN MUSEUM,14533 VETERANS DRIVE,AZ,85366,7605720661, , ,-114.626,32.68676,14533 VETERANS DRIVE
GMU,HEARD MUSEUM NORTH SCOTTSDALE,HEARD MUSEUM NORTH SCOTTSDALE,34505 N SCOTTSDALE RD,AZ,85266,4804889817, , ,-111.92645,33.79807,34505 N SCOTTSDALE RD
GMU,GOLDEN ERA TOY AND AUTO MUSEUM,GOLDEN ERA TOY AND AUTO MUSEUM,297 W CENTRAL AVE,AZ,85128,5207235044, , ,-111.51958,32.97755,297 W CENTRAL AVE
GMU,FRANKLIN AUTO MUSEUM,FRANKLIN AUTO MUSEUM,1405 E KLEINDALE RD,AZ,85719,5203268038,HTTP://WWW.FRANKLINMUSEUM.ORG/, ,-110.94873,32.2691,1405 E KLEINDALE RD
GMU,CLEMENCEAU HERITAGE MUSEUM,CLEMENCEAU HERITAGE MUSEUM,1 N WILLARD ST,AZ,86326,9286342868, , ,-112.02742,34.73992,1 N WILLARD ST
GMU,DON LUSCOMBE AVIATION HISTORY FOUNDATION,DON LUSCOMBE AVIATION HISTORY FOUNDATION,2487 S. GILBERT ROAD. UNIT 106,AZ,85082,6029170969,HTTP://WWW.LUSCOMBE.ORG/, ,-111.73282,33.29994,2487 S. GILBERT ROAD. UNIT 106
GMU,COLORADO RIVER MUSEUMS,COLORADO RIVER MUSEUMS,2201 HIGHWAY 68,AZ,86429,9287543399, , ,-114.53429,35.16714,355 ARIZONA 68
GMU,DESERT CABALLEROS WESTERN MUSEUM,MARICOPA COUNTY HISTORICAL SOCIETY,21 NORTH FRONTIER STREET,AZ,85390,6026842272,HTTP://WESTERNMUSEUM.ORG/,2291796,-112.73092,33.96856,21 N FRONTIER ST
GMU,COCOPAH TRIBAL MUSEUM,COCOPAH TRIBAL MUSEUM,W COUNTY 15TH ST,AZ,85350,9286271992,HTTP://WWW.COCOPAH.COM/, ,-114.73587,32.60801,14533 SOUTH VETERANS DRIVE
GMU,BISON MUSEUM,BISON MUSEUM,16641 N 91ST ST,AZ,85260,4808378700,HTTP://WWW.VISITARIZONA.COM, ,-111.88441,33.63832,16641 N 91ST ST
GMU,B ANDERSON GIRL SCOUT MUSEUM,B ANDERSON GIRL SCOUT MUSEUM,3806 N 3RD ST,AZ,85012,6022856942,HTTP://WWW.GIRLSCOUTSAZ.ORG/, ,-112.06973,33.49139,3806 N 3RD ST
GMU,ARIZONA MILITARY MUSEUM,ARIZONA MILITARY MUSEUM,5636 E MCDOWELL RD,AZ,85008,6022672676,HTTP://WWW.AZDEMA.GOV/MUSEUM/INDEX.HTML, ,-111.961,33.46537,5636 E MCDOWELL RD
GMU,APACHELAND MOVIE RANCH MUSEUM,APACHELAND MOVIE RANCH MUSEUM,4087 E APACHE TRL,AZ,85119,4809834888, , ,-111.48821,33.43786,4087 E APACHE TRL
GMU,BUTTERFLY LODGE MUSEUM,BUTTERFLY LODGE MUSEUM,4 COUNTY ROAD 1126,AZ,85927,9287357514,HTTP://BUTTERFLYLODGEMUSEUM.ORG/, ,-109.46107,34.05067,4 COUNTY ROAD 1126
GMU,AMERICAN HEROES MUSEUM,AMERICAN HEROES MUSEUM,5902 S HIGHWAY 95,AZ,86426,9287635900, , ,-114.598,34.98992,5902 S HIGHWAY 95
GMU,APACHE CULTURE CENTER MUSEUM,APACHE CULTURE CENTER MUSEUM,127 SCOUT ST,AZ,85926, ,HTTP://WWW.FORTAPACHEARIZONA.ORG, ,-109.98952,33.78948,127 SCOUT ST
GMU,ASU MUSEUM OF ANTHROPOLOGY,ASU MUSEUM OF ANTHROPOLOGY,7302 E HELM DR,AZ,85260,4809456224,HTTP://WWW.RELEVANTYELLOW.COM/, ,-111.92241,33.62043,7302 E HELM DR
GMU,ARIZONA STATE CAPITOL MUSEUM,THE ARIZONA STATE CAPITOL MUSEUM GUILD,1700 W WASHINGTON ST,AZ,85007,6025424675,HTTP://WWW.AZLIBRARY.GOV/AZCM,0,-112.09509,33.44998,1700 WEST WASHINGTON ST
GMU,ADOBE MOUNTAIN RAILROAD MUSEUM AND DESERT RAILROAD,ADOBE MTN MUSEUM/DESERT RAILRD,23280 N 43RD AVE,AZ,85310,6236701904,HTTP://ADOBEMTNDESERTRRPARK.COM, ,-112.15233,33.69775,23280 N 43RD AVE
GMU,ARIZONA POPULAR CULTURE MUSEUM AND MUSIC ARCHIVE,ARIZONA POPULAR CULTURE MUSEUM AND MUSIC ARCHIVE,5415 E HIGH ST,AZ,85054,4805154376,HTTP://WWW.AZPOPCULTUREMUSEUM.COM, ,-111.97725,33.67876,21001 N TATUM BLVD #36
GMU,TOMBSTONE WESTERN HERITAGE MUSEUM,TOMBSTONE WESTERN HERITAGE MUSEUM,517 E FREMONT,AZ,85638,5204573800,HTTP://WWW.VISITARIZONA.COM/THINGS-TO-DO/TOMBSTONE-WESTERN-HERITAGE-MUSEUM-TOMBSTONE-AZ, ,-110.04318,31.69404,517 E FREMONT
GMU,MUSICAL INSTRUMENT MUSEUM,MUSICAL INSTRUMENT MUSEUM,4725 E MAYO BLVD,AZ,85050,4804786000,HTTP://MIM.ORG/, ,-111.98277,33.6843,4725 E MAYO BLVD
GMU,PATAGONIA MUSEUM,PATAGONIA MUSEUM,PO BOX 919,AZ,85624,5203435641,HTTP://WWW.THEPATAGONIAMUSEUM.ORG/,0,-110.71615,31.53309,PO BOX 919
GMU,MIAMI SPORTS GROUP,MIAMI SPORTS GROUP,11151 E SOMBRA AVE,AZ,85212, , ,30349,-111.59328,33.32496,11151 E SOMBRA AVE
GMU,ARIZONA COWBOY HALL OF FAME AND MUSEUM,ARIZONA COWBOY HALL OF FAME ANDMUSEUM INC,PO BOX 2157,AZ,85544,5203844583, ,0,-111.4547,34.38606,PO BOX 2157
GMU,SCOTTSDALE MUSEUM OF THE WEST,SCOTTSDALE MUSEUM OF THE WEST INC,3220 S HOLGUIN WAY,AZ,85248,4806869539, ,1453863,-111.92902,33.49244,3830 N MARSHALL WAY
GMU,ARIZONA QUILTERS HALL OF FAME,ARIZONA QUILTERS HALL OF FAME INC,PO BOX 26024,AZ,85726,9288991931,HTTP://WWW.ARIZONAQUILTERSHALLOFFAME.ORG/,0,-110.94673,32.20523,PO BOX 26064
GMU,TUCSON MUSICIANS MUSEUM,TUCSON MUSICIANS MUSEUM,PO BOX 85392,AZ,85754,5207430023,HTTP://TUCSONMUSICIANSMUSEUM.ORG,0,-111.0034,32.23421,4640 N CLL LLANURA
GMU,ARIZONA ANTIQUE ENGINE & TRACTOR MUSEUM,ARIZONA ANTIQUE ENGINE & TRACTOR MUSEUM,1625 E TWIN ACRES DR,AZ,85286, , , ,-111.81298,33.25753,1625 E TWIN ACRES DR
GMU,GLENDALE POLICE MUSEUM,GLENDALE POLICE MUSEUM,6835 N 57 DR,AZ,85301,6239378088, ,0,-112.18238,33.53677,6835 N 57TH DR
GMU,AMERICAN HEROES MUSEUM AT DESERT LAWN CEMETERY,AMERICAN HEROES MUSEUM AT DESERT LAWN CEMETERY INC,9250 S RANCHERO LN,AZ,86440,9287685959, ,6500,-114.59345,34.90291,9250 S RANCHERO LN
GMU,MARTIN AUTO MUSEUM,MARTIN AUTO MUSEUM INC,3140 N 35TH AVENUE STE 2,AZ,85017,6022982377, ,248956,-112.11417,33.64709,17641 N BLACK CANYON HWY
GMU,INTERNATIONAL NURSING MUSEUM,INTERNATIONAL NURSING MUSEUM,3815 NORTH 85TH PLACE,AZ,85251, , ,0,-111.89665,33.49312,3815 N 85TH PL
GMU,VERDE VALLEY ARCHAEOLOGY CENTER,VERDE VALLEY ARCHAEOLOGY CENTER,385 S MAIN ST,AZ,86322,9285670066,HTTP://WWW.VERDEVALLEYARCHAEOLOGY.ORG,46937,-111.85125,34.56141,PO BOX 3474
GMU,PARADISE AND PACIFIC RAILROAD,PARADISE AND PACIFIC RAILROAD,7301 E INDIAN BEND,AZ,85250, , ,0,-112.10101,33.75226,1918 W MORNING VISTA LN
GMU,WARREN MUSEUM OF AFRICAN ANTIQUITIES,WARREN MUSEUM OF AFRICAN ANTIQUITIES,PO BOX 65771,AZ,85728, , , ,-110.9469,32.28875,PO BOX 65771
GMU,ARIZONA STATE RAILROAD MUSEUM,ARIZONA STATE RAILROAD MUSEUM FOUNDATION,204 W RAILROAD AVE,AZ,86046, ,HTTP://WWW.AZSTATERRMUSEUM.ORG,120966,-112.18642,35.25162,204 W RAILROAD AVE
GMU,DWARF CAR MUSEUM,DWARF CAR MUSEUM INC,52954 W HALFMOON RD,AZ,85139,5204243158, ,0,-112.13654,32.89496,52954 W HALFMOON RD
GMU,ART CAR WORLD,ART CAR WORLD,450 E 8TH ST,AZ,85607,4153857229,HTTP://WWW.ARTCARWORLD.ORG/,0,-109.5553,31.34242,450 E 8TH ST
GMU,MESA CITY SPORTS HALL OF FAME,MESA CITY SPORTS HALL OF FAME,6436 E HOLIDAY DR,AZ,85215, , ,0,-111.82929,33.4147,63 E MAIN ST
GMU,CHAMPLIN FIGHTER MUSEUM,CHAMPLIN FIGHTER MUSEUM,4636 E FIGHTER ACES DR,AZ,85215,6028304540, , ,-111.73045,33.45475,4636 E FIGHTER ACES DR
GMU,SONORAN ARTHROPOD STUDIES,SONORAN ARTHROPOD STUDIES INC,PO BOX 5624,AZ,85703, , ,64567,-110.97821,32.27284,7700 W GATES PASS ROAD
GMU,BEAD MUSEUM,BEAD MUSEUM,5838 W OLIVE AVE C105-182,AZ,85302,6239312737,HTTP://WWW.BEADMUSEUMAZ.ORG, ,-112.17932,33.56793,5838 W OLIVE AVE C105-182
GMU,MUSEUM OF MILITARY HISTORY,MUSEUM OF MILITARY HISTORY,1430 E FLINT ST,AZ,85225, , , ,-111.81699,33.30841,1430 E FLINT ST
GMU,DEGRAZIA,FRIENDS OF DEGRAZIA INC,7204 N 16TH STREET 110,AZ,85020, , ,0,-112.04797,33.54206,7204 N 16TH ST STE 110
GMU,HEARD MUSEUM,HEARD MUSEUM,2301 N CENTRAL AVE,AZ,85004,6022528840,HTTP://HEARD.ORG/,7495330,-112.07293,33.47318,2301 N CENTRAL AVE
GMU,AMERIND FOUNDATION,AMERIND FOUNDATION INC,PO BOX 400,AZ,85609,5205863666,HTTP://WWW.AMERIND.ORG, ,-110.05678,32.03406,PO BOX 400
GMU,ASU CENTER FOR METEORITE STUDIES,ASU CENTER FOR METEORITE STUDIES,SCHOOL OF EARTH & SPACE EXPLORATION,AZ,85287,4809656511,HTTP://METEORITES.ASU.EDU, ,-111.93118,33.41828,SOUTH MCALLISTER AVENUE
GMU,CROSS-CULTURAL DANCE RESOURCE COLLECTION,CROSS-CULTURAL DANCE RESOURCE COLLECTION,ARIZONA STATE UNIVERSITY,AZ,85287,4809654764,HTTP://WWW.CCDR.ORG/ABOUT.HTML, ,-111.93118,33.41828,ARIZONA STATE UNIVERSITY
GMU,POSTAL HISTORY FOUNDATION,POSTAL HISTORY FOUNDATION INC,920 N 1ST AVE,AZ,85719,5206236652,HTTP://WWW.POSTALHISTORYFOUNDATION.ORG,183875,-110.96093,32.23326,920 N 1ST AVE
GMU,PUEBLO GRANDE MUSEUM AUXILIARY,PUEBLO GRANDE MUSEUM AUXILIARY,4619 E WASHINGTON ST,AZ,85034,6024950901,HTTP://WWW.PUEBLOGRANDE.ORG,41700,-111.98478,33.44675,4619 E WASHINGTON ST
GMU,MUSEUM COUNCIL SHOP MUSEUM OF ANTHROPOLOGY,MUSEUM COUNCIL SHOP MUSEUM OF ANTHROPOLOGY,PO BOX 558,AZ,85552, , , ,-109.7592,32.83119,PO BOX 558
GMU,ARIZONA RAILWAY MUSEUM,ARIZONA RAILWAY MUSEUM,PO BOX 842,AZ,85244,4808211108,HTTP://WWW.AZRYMUSEUM.ORG/,77773,-111.83867,33.30463,330 E RYAN RD
GMU,REX ALLENS ARIZONA COWBOY MUSEUM,REX ALLENS ARIZONA COWBOY MUSEUM,150 N RAILROAD AVE,AZ,85643, ,HTTP://WWW.REXALLENMUSEUM.ORG,0,-109.83101,32.25262,150 N RAILROAD AVE
GMU,ARIZONA DOLL AND TOY MUSEUM,ARIZONA DOLL AND TOY MUSEUM,602 E ADAMS ST,AZ,85004,6022539337,HTTP://HERITAGESQUAREPHX.ORG/,0,-112.18544,33.54212,5847 W MYRTLE AVE
GMU,FLEISCHER MUSEUM,FLEISCHER MUSEUM,17207 N PERIMETER DR,AZ,85255,4805852209,HTTP://WWW.FLEISCHER.ORG, ,-111.89596,33.64188,17207 N PERIMETER DR
GMU,PIMA COUNTY SPORTS HALL OF FAME,PIMA COUNTY SPORTS HALL OF FAME,110 S CHURCH AVE STE 6120,AZ,85701,5204060742,HTTP://WWW.PCSHF.ORG/,23278,-110.9725,32.221,110 S CHURCH AVE STE 612
GMU,PASCUA YAQUI TRIBE OF ARIZONA,YOEMEM TEKIA FOUNDATION,7631 S CAMINO TETAVIECT,AZ,85757,5208835000,HTTP://WWW.PASCUAYAQUI-NSN.GOV/,62329,-111.06753,32.11207,7631 S CAMINO TETAVIECTI
GMU,GADSDEN-PACIFIC DIVISION TOY TRAIN MUSEUM,GADSDEN-PACIFIC DIVISION TOY TRAIN OPERATING MUSEUM LTD,3975 N MILLER AVE,AZ,85705,5208882222,HTTP://WWW.GPDTOYTRAINMUSEUM.COM,44386,-111.01059,32.27958,3975 N MILLER AVE
GMU,SOUTHWEST CENTER FOR EDUCATION & THE NATURAL ENVIRONMENT (SCENE),SCENE,PO BOX 875502,AZ,85287,4809655704, , ,-111.93118,33.41828,800 S CADY MALL
GMU,OTIS H CHIDESTER SCOUT MUSEUM OF SOUTHERN ARIZONA,OTIS H CHIDESTER SCOUT MUSEUM OF SOUTHERN ARIZONA,1937 E BLACKLIDGE DR,AZ,85719,5203267669,HTTP://AZSCOUTMUSEUM.COM/,0,-110.94238,32.26127,1937 E BLACKLIDGE DR
GMU,BORDER AIR MUSEUM,BORDER AIR MUSEUM INC,7373 E SAN JACINTO DR,AZ,85258, , , ,-111.92232,33.56375,7373 E SAN JACINTO DR
GMU,MUSEO CHICANO,MUSEO CHICANO INC,147 E ADAMS ST,AZ,85004,6022575536,HTTP://WWW.MUSEOCHICANO.COM, ,-112.07214,33.44923,147 E ADAMS ST
GMU,JAMES WILLARD SCHULTZ - LONE WOLF MUSEUM,JAMES WILLARD SCHULTZ - LONE WOLF MUSEUM INC,S APPLEWHITE 5942 E SAGE DR,AZ,85253, ,HTTP://BUTTERFLYLODGEMUSEUM.ORG/HISTORY/LONE-WOLF/,24654,-111.95373,33.5479,SE CORNER OF ST RT #373 & CO RD #1126
GMU,CASA MALPAIS ARCHAEOLOGICAL PARK & MUSEUM,CASA MALPAIS FOUNDATION INC,PO BOX 807,AZ,85938,9283335375,HTTP://WWW.CASAMALPAIS.ORG/, ,-109.28224,34.13276,418 E MAIN ST
GMU,CHINESE CULTURAL CENTER,TUCSON CHINESE ASSOCIATION INC,PO BOX 27025,AZ,85726,5202926900,HTTP://WWW.TUCSONCHINESE.ORG/,235534,-110.94673,32.20523,PO BOX 27025
GMU,ROBLES RANCH,FRIENDS OF ROBLES RANCH INC,HC 2 BOX 7014,AZ,85735,5208224408,HTTP://WEBCMS.PIMA.GOV/CMS/ONE.ASPX?PORTALID=169&PAGEID=3724,0,-111.31273,32.077,16150 WEST AJO HIGHWAY
GMU,CHALLENGER LEARNING CENTER OF ARIZONA,CHALLENGER SPACE CENTER,21170 N 83RD AVE,AZ,85382,6233222001,HTTP://WWW.AZCHALLENGER.ORG,992542,-112.23791,33.67655,21170 N 83RD AVE
GMU,AMERICAN MUSEUM OF NURSING,AMERICAN MUSEUM OF NURSING,7025 N 58TH AVE,AZ,85301,6028424631, , ,-112.18333,33.53938,7025 N 58TH AVE
GMU,FORT TUTHILL MILITARY MUSEUM,FORT TUTHILL MILITARY MUSEUM INC,8236 N 15TH DRIVE,AZ,85021,9282260965,HTTP://WWW.FORTTUTHILL.ORG,0,-112.09537,33.55917,2446 FT TUTHILL LOOP ROAD EXIT 337/ I-17 ARIZONA 89A
GMU,ARIZONA SCOUTING MUSEUM,THE ARIZONA SCOUTING MUSEUM,PO BOX 72421,AZ,85050,4804635920,HTTP://WWW.ARIZONASCOUTINGMUSEUM.ORG/,0,-112.0242,33.66475,PO BOX 72421
GMU,SAUNDERS MUSEUM,SAUNDERS MUSEUM,113 E MADISON AVE,AR,72616,8704232563,HTTP://BERRYVILLEAR.COM, ,-93.56637,36.3645,113 E MADISON AVE
GMU,SOUTHERN TENANT FARMERS MUSEUM,SOUTHERN TENANT FARMERS MUSEUM,117 N MAIN ST,AR,72386,8704872909,HTTP://STFM.ASTATE.EDU, ,-90.35865,35.49077,117 N MAIN ST
GMU,ST LOUIS SOUTHWESTERN RAILWAY (COTTON BELT ROUTE) STEAM LOCOMOTIVE #336,ST LOUIS SOUTHWESTERN RAILWAY (COTTON BELT ROUTE) STEAM LOCOMOTIVE #336,1700 PORT RD,AR,71601, , , ,-91.98583,34.22917,1700 PORT RD
GMU,OLD STATE HOUSE MUSEUM,OLD STATE HOUSE MUSEUM ASSOCIATES,300 WEST MARKHAM,AR,72201,5013249685,HTTP://WWW.OLDSTATEHOUSE.COM/,26961,-92.33373,34.7702,PO BOX 7452
GMU,PROFESSIONAL BASS FISHING,BASS FISHING HALL OF FAME INC,928 AIRPORT RD,AR,71913,5016245599, ,48623,-93.09317,34.49155,PO BOX 2654
GMU,PLANTATION AGRICULTURE MUSEUM,PLANTATION AGRICULTURE MUSEUM,US 165,AR,72142,5019611409,HTTP://WWW.ARKANSASSTATEPARKS.COM/PLANTATIONAGRICULTUREMUSEUM/, ,-92.08195,34.69462,US 165
GMU,PHOEBE UZURI PROJECT,PHOEBE UZURI PROJECT,210 CENTRAL AVE,AR,71901,5016249400, , ,-93.05357,34.51649,210 CENTRAL AVE
GMU,RANDOLPH CO HERITAGE MUSEUM,RANDOLPH CO HERITAGE MUSEUM,106 E EVERETT ST,AR,72455,8708924056, , ,-90.97015,36.26185,106 E EVERETT ST
GMU,LOWER WHITE RIVER MUSEUM,LOWER WHITE RIVER MUSEUM,2009 MAIN ST,AR,72040,8702563711,HTTP://WWW.ARKANSASSTATEPARKS.COM, ,-91.51512,34.97713,2009 MAIN ST
GMU,MUSEUM AND STUDY CENTER MATILDA AND KARL PFEIFFER,KARL AND MATILDA PFEIFFER FOUNDATION,1071 HERITAGE PARK RD,AR,72454,8705983228,HTTP://PFEIFFERFOUNDATION.COM, ,-90.20107,36.38575,1071 HERITAGE PARK RD
GMU,MINIATURE MUSEUMS-MERRITT,MINIATURE MUSEUMS-MERRITT,402 CRANFIELD RD,AR,72653,8704925222, , ,-92.31593,36.38231,402 CRANFIELD RD
GMU,MARINE LEGACY MUSEUM,MARINE LEGACY MUSEUM,125 W RUSH AVE,AR,72601,8707431680, , ,-93.10837,36.23096,125 W RUSH AVE
GMU,MARKED TREE DELTA AREA MUSEUM,MARKED TREE DELTA AREA MUSEUM,106 FRISCO ST,AR,72365,8703584998, , ,-90.41832,35.53024,308 FRISCO STREET
GMU,MCCOLLUM-CHIDESTER HOUSE MUSEUM,MCCOLLUM-CHIDESTER HOUSE MUSEUM,926 W WASHINGTON ST,AR,71701,8708369243,HTTP://WWW.OUACHITACOUNTYHISTORICALSOCIETY.ORG, ,-92.84456,33.5847,926 W WASHINGTON ST
GMU,JOSEPHINE TUSSAUD WAX MUSEUM,JOSEPHINE TUSSAUD WAX MUSEUM,250 CENTRAL AVE,AR,71901,5016235836,HTTP://WWW.WAXMUSEUM.COM, ,-93.0541,34.51711,250 CENTRAL AVE
GMU,JACKSONVILLE MUSEUM OF MILITARY HISTORY,LITTLE ROCK AIR FORCE BASE HISTORICAL FOUNDATION INC,100 N HOSPITAL CIR,AR,72076,5012411943,HTTP://WWW.JAXMILITARYMUSEUM.ORG,124987,-92.12248,34.86416,PO BOX 252
GMU,GANGSTER MUSEUM OF AMERICA,GANGSTER MUSEUM OF AMERICA,113 CENTRAL AVE,AR,71901,5013181717,HTTP://WWW.TGMOA.COM, ,-93.0541,34.51181, 510 CENTRAL AVENUE
GMU,GN AND A DEPOT,GN AND A DEPOT,180 E WHITAKER ST,AR,71822,8708982758, , ,-94.12844,33.67396,180 E WHITAKER ST
GMU,HAMPSON MUSEUM STATE PARK,HAMPSON MUSEUM STATE PARK,2 LAKE DR,AR,72395,8706558622,HTTP://WWW.ARKANSASSTATEPARKS.COM/HAMPSONMUSEUM/, ,-90.04277,35.57341,2 LAKE DR
GMU,HEMINGWAY MUSEUM AND CONFERENCE CENTER,HEMINGWAY MUSEUM AND CONFERENCE CENTER,1021 W CHERRY ST,AR,72454,8705983487, , ,-90.20024,36.38536,1021 W CHERRY ST
GMU,TONITOWN MUSEUM,CITY OF TONITOWN MUSEUM,237 E HENRI DE TONTI BLVD,AR,72762,4793619800,HTTP://WWW.TONTITOWN.COM/MUSEUM, ,-94.23286,36.17646,237 E HENRI DE TONTI BLVD
GMU,EMOBA MUSEUM OF BLACK ARKANSANS,ERNIES MUSEUM OF BLACK ARKANSANS HALL OF FAME AND MUSIC THE,1224 LOUISIANA ST,AR,72202,5013726093, ,43407,-92.27378,34.73738,1208 LOUISIANA ST
GMU,CRITTENDEN COUNTY MUSEUM,CRITTENDEN COUNTY MUSEUM,1112 MAIN ST,AR,72331,8707927374,HTTP://WWW.CRITTENDENCOUNTYMUSEUM.COM/, ,-90.46699,35.26972,1112 MAIN ST
GMU,DELTA CULTURAL CENTER,DELTA CULTURAL CENTER,95 MISSOURI STREET,AR,72342,8703384350,HTTP://WWW.DELTACULTURALCENTER.COM/, ,-90.58635,34.52253,141 CHERRY ST
GMU,DISCOVERY DEPOT,DISCOVERY DEPOT,500 MID AMERICA BLVD,AR,71913,5017673461, , ,-93.11695,34.51894,500 MID AMERICA BLVD
GMU,BOONE COUNTY HERITAGE MUSEUM,BOONE COUNTY HISTORICAL & RAILROAD SOCIETY INC,110 S CHERRY ST,AR,72601,8707413312,HTTP://BCHRS.ORG/,41466,-93.1124,36.22893,124 SOUTH CHERRY STREET
GMU,BRADLEY HOUSE MUSEUM,BRADLEY HOUSE MUSEUM,601 W CLARK,AR,72641,8704466247, , ,-93.18699,36.00821,601 W CLARK
GMU,ARKANSAS POST MUSEUM,ARKANSAS POST MUSEUM,5530 HIGHWAY 165 S,AR,72055,8705482634,HTTP://WWW.ARKANSASSTATEPARKS.COM, ,-91.3352,34.06963,5530 HIGHWAY 165 S
GMU,BAND MUSEUM,BAND MUSEUM,423 S MAIN ST,AR,71601,4237624678, , ,-92.00335,34.22605,423 S MAIN ST
GMU,AMERICAN MUSIC MUSEUM,AMERICAN MUSIC MUSEUM INC,105 CHERRY ST,AR,72342, , ,-2579,-90.58635,34.52253,105 CHERRY ST
GMU,JAMES K BARNES MUSEUM AND TOURIST CENTER,JAMES K BARNES MUSEUM AND TOURIST CENTER,PO BOX 3981,AR,72913,4797821288, , ,-94.38085,35.3796,421 N 46TH ST
GMU,TEX-ARK ANTIQUE AUTO MUSEUM,TEX-ARK ANTIQUE AUTO MUSEUM,217 LAUREL ST,AR,71854,8707722886,HTTP://WWW.FOURSTATESAUTOMUSEUM.COM,0,-94.03769,33.42404,217 LAUREL ST
GMU,GREENE COUNTY MUSEUM,GREENE COUNTY MUSEUM INC,PO BOX 991,AR,72451,8702152407, ,0,-90.4874,36.05631,PO BOX 991
GMU,ARKANSAS NAUTICAL MUSEUM,ARKANSAS NAUTICAL MUSEUM INC,PO BOX 1214,AR,72757,5013718320, , ,-94.12567,36.33632,PO BOX 1214
GMU,NORTHWEST ARKANSAS MUSEUM FOUNDATION,NORTHWEST ARKANSAS MUSEUM FOUNDATION,PO BOX 8433,AR,72703,4797900526, , ,-94.11055,36.0924,PO BOX 8433
GMU,WILSON HISTORY & RESEARCH CENTER,WILSON HISTORY & RESEARCH CENTER,27 RAHLING CIR STE D14,AR,72223,5018217612,HTTP://WWW.MILITARYHEADGEAR.COM, ,-92.45648,34.76866,27 RAHLING CIR STE D14
